"molecule"	"famille"
"PROPERICIAZINE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"PROPERICIAZINE"	"NEUROLEPTIQUES PHENOTHIAZINIQUES"
"PROPRANOLOL"	"ANTIHYPERTENSEURS"
"PROPRANOLOL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"PROPRANOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL ET SOTALOL)"
"PROPRANOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL)"
"PROPRANOLOL"	"BRADYCARDISANTS"
"PROPRANOLOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"PSEUDOEPHEDRINE"	"SYMPATHOMIMETIQUES INDIRECTS"
"PYRIDOSTIGMINE"	"ANTICHOLINESTERASIQUES"
"PYRIDOSTIGMINE"	"BRADYCARDISANTS"
"QUINAGOLIDE"	"DOPAMINERGIQUES"
"QUINAGOLIDE"	"DOPAMINERGIQUES, HORS PARKINSON"
"QUINAPRIL"	"ANTIHYPERTENSEURS"
"QUINAPRIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"QUINAPRIL"	"HYPERKALIEMIANTS"
"QUINAPRIL"	"INHIBITEURS DE L'ENZYME DE CONVERSION"
"QUINAPRIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"QUINIDINE"	"ANTIARYTHMIQUES"
"QUINIDINE"	"ANTIARYTHMIQUES CLASSE I (SAUF LIDOCAINE)"
"QUINIDINE"	"ANTIARYTHMIQUES CLASSE IA"
"QUINIDINE"	"AUTRES MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"QUINIDINE"	"BRADYCARDISANTS"
"QUINIDINE"	"MEDICAMENTS ATROPINIQUES"
"QUINIDINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"QUINIDINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"RABEPRAZOLE"	"ANTISECRETOIRES INHIBITEURS DE LA POMPE A PROTONS"
"RALTITREXED"	"CYTOTOXIQUES"
"RAMIPRIL"	"ANTIHYPERTENSEURS"
"RAMIPRIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"RAMIPRIL"	"HYPERKALIEMIANTS"
"RAMIPRIL"	"INHIBITEURS DE L'ENZYME DE CONVERSION"
"RAMIPRIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"RANITIDINE"	"ANTISECRETOIRES ANTIHISTAMINIQUES H2"
"RASAGILINE"	"ANTIPARKINSONIENS DOPAMINERGIQUES"
"RASAGILINE"	"DOPAMINERGIQUES"
"RASAGILINE"	"IMAO-B SELECTIFS"
"REMIFENTANIL"	"ANALGESIQUES MORPHINIQUES AGONISTES"
"REMIFENTANIL"	"ANALGESIQUES MORPHINIQUES DE PALIER III"
"REMIFENTANIL"	"MEDICAMENTS SEDATIFS"
"REMIFENTANIL"	"MORPHINIQUES"
"RETEPLASE"	"THROMBOLYTIQUES"
"REVIPARINE"	"HEPARINES"
"REVIPARINE"	"HEPARINES DE BAS POIDS MOLECULAIRE ET APPARENTES (DOSES CURATIVES ET/OU SUJET AGE)"
"REVIPARINE"	"HEPARINES DE BAS POIDS MOLECULAIRE ET APPARENTES (DOSES PREVENTIVES)"
"REVIPARINE"	"HYPERKALIEMIANTS"
"RHUBARBE"	"HYPOKALIEMIANTS"
"RICIN"	"HYPOKALIEMIANTS"
"RICINUS COMMUNIS"	"HYPOKALIEMIANTS"
"RIFABUTINE"	"INDUCTEURS ENZYMATIQUES"
"RIFAMPICINE"	"INDUCTEURS ENZYMATIQUES"
"RILMENIDINE"	"ANTIHYPERTENSEURS"
"RILMENIDINE"	"ANTIHYPERTENSEURS CENTRAUX"
"RILMENIDINE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"RILMENIDINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"RILMENIDINE"	"MEDICAMENTS SEDATIFS"
"RISPERIDONE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"RISPERIDONE"	"MEDICAMENTS SEDATIFS"
"RISPERIDONE"	"NEUROLEPTIQUES"
"RISPERIDONE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"RITODRINE"	"BETA-2 MIMETIQUES"
"RITONAVIR"	"INHIBITEURS DE PROTEASE"
"RITONAVIR"	"INHIBITEURS PUISSANTS DU CYP3A4"
"RIVASTIGMINE"	"ANTICHOLINESTERASIQUES"
"RIVASTIGMINE"	"BRADYCARDISANTS"
"RIZATRIPTAN"	"TRIPTANS"
"RIZATRIPTAN"	"TRIPTANS METABOLISES PAR LA MAO"
"ROCURONIUM"	"CURARES"
"ROCURONIUM"	"CURARES NON DEPOLARISANTS"
"ROFECOXIB"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"ROFECOXIB"	"HYPERKALIEMIANTS"
"ROPINIROLE"	"ANTIPARKINSONIENS DOPAMINERGIQUES"
"ROPINIROLE"	"DOPAMINERGIQUES"
"ROPINIROLE"	"MEDICAMENTS A RISQUE LORS DU SEVRAGE TABAGIQUE"
"ROSIGLITAZONE"	"ANTIDIABETIQUES GLITAZONES"
"ROXATIDINE"	"ANTISECRETOIRES ANTIHISTAMINIQUES H2"
"ROXITHROMYCINE"	"MACROLIDES (SAUF SPIRAMYCINE)"
"RUPATADINE"	"MEDICAMENTS SEDATIFS"
"SALBUTAMOL"	"BETA-2 MIMETIQUES"
"SAQUINAVIR"	"INHIBITEURS DE PROTEASE"
"SAQUINAVIR"	"INHIBITEURS DE PROTEASE (SAUF RITONAVIR)"
"SCOPOLAMINE"	"MEDICAMENTS ATROPINIQUES"
"SECBUTABARBITAL"	"BARBITURIQUES"
"SECBUTABARBITAL"	"MEDICAMENTS SEDATIFS"
"SECNIDAZOLE"	"ANTABUSE (REACTION)"
"SECNIDAZOLE"	"NITRO-IMIDAZOLES"
"SELEGILINE"	"ANTIPARKINSONIENS DOPAMINERGIQUES"
"SELEGILINE"	"DOPAMINERGIQUES"
"SELEGILINE"	"IMAO-B SELECTIFS"
"SENE"	"HYPOKALIEMIANTS"
"SENE DE KHARTOUM"	"HYPOKALIEMIANTS"
"SENE DE L'INDE"	"HYPOKALIEMIANTS"
"SERTINDOLE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"SERTINDOLE"	"MEDICAMENTS SEDATIFS"
"SERTINDOLE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SERTINDOLE"	"NEUROLEPTIQUES"
"SERTINDOLE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"SERTINDOLE"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SERTRALINE"	"HYPONATREMIANTS"
"SERTRALINE"	"INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE"
"SERTRALINE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"SEVOFLURANE"	"ANESTHESIQUES VOLATILS HALOGENES"
"SIBUTRAMINE"	"MEDICAMENTS MIXTES ADRENERGIQUES-SEROTONINERGIQUES"
"SILDENAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5 (SAUF VARDENAFIL)"
"SILICONE"	"HUILES MINERALES"
"SIMVASTATINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"SIROLIMUS"	"IMMUNOSUPPRESSEURS"
"SIROLIMUS"	"SUBSTRATS A RISQUE DU CYP3A4"
"SODIUM (BICARBONATE DE)"	"ALCALINISANTS URINAIRES"
"SODIUM (DOCUSATE DE)"	"HYPOKALIEMIANTS"
"SODIUM (PICOSULFATE DE)"	"HYPOKALIEMIANTS"
"SODIUM (RICINOLEATE DE)"	"HYPOKALIEMIANTS"
"SOLIFENACINE"	"MEDICAMENTS ATROPINIQUES"
"SORAFENIB"	"INHIBITEURS DES TYROSINE KINASES"
"SORAFENIB"	"SUBSTRATS A RISQUE DU CYP3A4"
"SOTALOL"	"ANTIARYTHMIQUES"
"SOTALOL"	"ANTIHYPERTENSEURS"
"SOTALOL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"SOTALOL"	"AUTRES MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SOTALOL"	"BETA-BLOQUANTS (SAUF ESMOLOL)"
"SOTALOL"	"BRADYCARDISANTS"
"SOTALOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"SOTALOL"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SOTALOL"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"SPECTINOMYCINE"	"MEDICAMENTS NEPHROTOXIQUES"
"SPIRAMYCINE"	"AUTRES MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SPIRAMYCINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SPIRAMYCINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"SPIRAPRIL"	"ANTIHYPERTENSEURS"
"SPIRAPRIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"SPIRAPRIL"	"HYPERKALIEMIANTS"
"SPIRAPRIL"	"INHIBITEURS DE L'ENZYME DE CONVERSION"
"SPIRAPRIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"SPIRONOLACTONE"	"ANTIHYPERTENSEURS"
"SPIRONOLACTONE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"SPIRONOLACTONE"	"DIURETIQUES"
"SPIRONOLACTONE"	"DIURETIQUES EPARGNEURS DE POTASSIUM (SEULS OU ASSOCIES)"
"SPIRONOLACTONE"	"HYPERKALIEMIANTS"
"SPIRONOLACTONE"	"HYPONATREMIANTS"
"SPIRONOLACTONE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"STREPTOKINASE"	"THROMBOLYTIQUES"
"STREPTOMYCINE"	"AMINOSIDES"
"STREPTOMYCINE"	"MEDICAMENTS NEPHROTOXIQUES"
"STREPTOZOCINE"	"CYTOTOXIQUES"
"STREPTOZOCINE"	"MEDICAMENTS NEPHROTOXIQUES"
"SUCCINYLCHOLINE"	"CURARES"
"SUFENTANIL"	"ANALGESIQUES MORPHINIQUES AGONISTES"
"SUFENTANIL"	"ANALGESIQUES MORPHINIQUES DE PALIER III"
"SUFENTANIL"	"MEDICAMENTS SEDATIFS"
"SUFENTANIL"	"MORPHINIQUES"
"SULFACETAMIDE"	"SULFAMIDES ANTIBACTERIENS"
"SULFADIAZINE"	"SULFAMIDES ANTIBACTERIENS"
"SULFADOXINE"	"SULFAMIDES ANTIBACTERIENS"
"SULFAFURAZOL"	"SULFAMIDES ANTIBACTERIENS"
"SULFAGUANIDINE"	"SULFAMIDES ANTIBACTERIENS"
"SULFAMETHIZOL"	"SULFAMIDES ANTIBACTERIENS"
"SULFAMETHOXAZOLE"	"SULFAMIDES ANTIBACTERIENS"
"SULFAMOXOLE"	"SULFAMIDES ANTIBACTERIENS"
"SULFASALAZINE"	"DERIVES DE L'ACIDE AMINOSALICYLIQUE (ASA)"
"SULINDAC"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"SULINDAC"	"HYPERKALIEMIANTS"
"SULPIRIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"SULPIRIDE"	"MEDICAMENTS SEDATIFS"
"SULPIRIDE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SULPIRIDE"	"NEUROLEPTIQUES"
"SULPIRIDE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"SULPIRIDE"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SULTOPRIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"SULTOPRIDE"	"MEDICAMENTS SEDATIFS"
"SULTOPRIDE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SULTOPRIDE"	"NEUROLEPTIQUES"
"SULTOPRIDE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"SULTOPRIDE"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"SUMATRIPTAN"	"TRIPTANS"
"SUMATRIPTAN"	"TRIPTANS METABOLISES PAR LA MAO"
"SUNITINIB"	"INHIBITEURS DES TYROSINE KINASES"
"SUNITINIB"	"SUBSTRATS A RISQUE DU CYP3A4"
"SUXAMETHONIUM"	"CURARES"
"SYNEPHRINE"	"SYMPATHOMIMETIQUES ALPHA (VOIES ORALE ET/OU NASALE)"
"TACROLIMUS"	"HYPERKALIEMIANTS"
"TACROLIMUS"	"IMMUNOSUPPRESSEURS"
"TACROLIMUS"	"MEDICAMENTS NEPHROTOXIQUES"
"TACROLIMUS"	"SUBSTRATS A RISQUE DU CYP3A4"
"TADALAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5 (SAUF VARDENAFIL)"
"TAMSULOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE (SAUF DOXAZOSINE)"
"TAMSULOSINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TEGAFUR"	"CYTOTOXIQUES"
"TEGAFUR"	"FLUOROURACILE (ET, PAR EXTRAPOLATION, TEGAFUR ET CAPECITABINE)"
"TELITHROMYCINE"	"INHIBITEURS PUISSANTS DU CYP3A4"
"TELITHROMYCINE"	"MACROLIDES (SAUF SPIRAMYCINE)"
"TELMISARTAN"	"ANTAGONISTES DES RECEPTEURS DE L'ANGIOTENSINE II"
"TELMISARTAN"	"ANTIHYPERTENSEURS"
"TELMISARTAN"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TELMISARTAN"	"HYPERKALIEMIANTS"
"TELMISARTAN"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TEMAZEPAM"	"BENZODIAZEPINES ET APPARENTES"
"TEMAZEPAM"	"HYPNOTIQUES"
"TEMAZEPAM"	"MEDICAMENTS SEDATIFS"
"TEMOZOLOMIDE"	"CYTOTOXIQUES"
"TENECTEPLASE"	"THROMBOLYTIQUES"
"TENOFOVIR DISOPROXIL"	"MEDICAMENTS NEPHROTOXIQUES"
"TENONITROZOLE"	"ANTABUSE (REACTION)"
"TENONITROZOLE"	"NITRO-IMIDAZOLES"
"TENOXICAM"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"TENOXICAM"	"HYPERKALIEMIANTS"
"TERAZOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE (SAUF DOXAZOSINE)"
"TERAZOSINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TERBUTALINE"	"BETA-2 MIMETIQUES"
"TERTATOLOL"	"ANTIHYPERTENSEURS"
"TERTATOLOL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TERTATOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL ET SOTALOL)"
"TERTATOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL)"
"TERTATOLOL"	"BRADYCARDISANTS"
"TERTATOLOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TESTOSTERONE"	"ANDROGENES"
"TETRABENAZINE"	"MEDICAMENTS SEDATIFS"
"TETRACOSACTIDE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE EN TRAITEMENT SUBSTITUTIF)"
"TETRACOSACTIDE"	"HYPOKALIEMIANTS"
"TETRACYCLINE"	"CYCLINES"
"TETRAZEPAM"	"BENZODIAZEPINES ET APPARENTES"
"TETRAZEPAM"	"MEDICAMENTS SEDATIFS"
"TETRYZOLINE"	"SYMPATHOMIMETIQUES ALPHA (VOIES ORALE ET/OU NASALE)"
"THALIDOMIDE"	"MEDICAMENTS SEDATIFS"
"THENYLDIAMINE"	"MEDICAMENTS ATROPINIQUES"
"THENYLDIAMINE"	"MEDICAMENTS SEDATIFS"
"THEOPHYLLINE"	"MEDICAMENTS A RISQUE LORS DU SEVRAGE TABAGIQUE"
"THEOPHYLLINE"	"THEOPHYLLINE (ET, PAR EXTRAPOLATION, AMINOPHYLLINE)"
"THIOMERSAL"	"ANTISEPTIQUES MERCURIELS"
"THIOPENTAL"	"BARBITURIQUES"
"THIOPENTAL"	"MEDICAMENTS SEDATIFS"
"THIOPROPERAZINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"THIOPROPERAZINE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"THIOPROPERAZINE"	"MEDICAMENTS ATROPINIQUES"
"THIOPROPERAZINE"	"MEDICAMENTS SEDATIFS"
"THIOPROPERAZINE"	"NEUROLEPTIQUES"
"THIOPROPERAZINE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"THIOPROPERAZINE"	"NEUROLEPTIQUES PHENOTHIAZINIQUES"
"THIOTEPA"	"CYTOTOXIQUES"
"THYROXINES"	"HORMONES THYROIDIENNES"
"TIAGABINE"	"ANTICONVULSIVANTS METABOLISES"
"TIAPRIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TIAPRIDE"	"MEDICAMENTS SEDATIFS"
"TIAPRIDE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"TIAPRIDE"	"NEUROLEPTIQUES"
"TIAPRIDE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"TIAPRIDE"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"TICARCILLINE"	"PENICILLINES"
"TICARCILLINE"	"PENICILLINES A"
"TICLOPIDINE"	"ANTIAGREGANTS PLAQUETTAIRES"
"TIGECYCLINE"	"CYCLINES"
"TIMOLOL"	"ANTIHYPERTENSEURS"
"TIMOLOL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TIMOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL ET SOTALOL)"
"TIMOLOL"	"BETA-BLOQUANTS (SAUF ESMOLOL)"
"TIMOLOL"	"BRADYCARDISANTS"
"TIMOLOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TINIDAZOLE"	"ANTABUSE (REACTION)"
"TINIDAZOLE"	"NITRO-IMIDAZOLES"
"TINZAPARINE"	"HEPARINES"
"TINZAPARINE"	"HEPARINES DE BAS POIDS MOLECULAIRE ET APPARENTES (DOSES CURATIVES ET/OU SUJET AGE)"
"TINZAPARINE"	"HEPARINES DE BAS POIDS MOLECULAIRE ET APPARENTES (DOSES PREVENTIVES)"
"TINZAPARINE"	"HYPERKALIEMIANTS"
"TIOCLOMAROL"	"ANTICOAGULANTS ORAUX"
"TIOGUANINE"	"CYTOTOXIQUES"
"TIPRANAVIR"	"INHIBITEURS DE PROTEASE"
"TIRATRICOL"	"HORMONES THYROIDIENNES"
"TIROFIBAN"	"ANTIAGREGANTS PLAQUETTAIRES"
"TOBRAMYCINE"	"AMINOSIDES"
"TOBRAMYCINE"	"MEDICAMENTS NEPHROTOXIQUES"
"TOLBUTAMIDE"	"ANTABUSE (REACTION)"
"TOLBUTAMIDE"	"SULFAMIDES HYPOGLYCEMIANTS"
"TOLOXATONE"	"IMAO-A SELECTIFS"
"TOLTERODINE"	"MEDICAMENTS ATROPINIQUES"
"TOPIRAMATE"	"ANTICONVULSIVANTS METABOLISES"
"TOPOTECANE"	"CYTOTOXIQUES"
"TORASEMIDE"	"ANTIHYPERTENSEURS"
"TORASEMIDE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TORASEMIDE"	"DIURETIQUES"
"TORASEMIDE"	"DIURETIQUES DE L'ANSE"
"TORASEMIDE"	"DIURETIQUES HYPOKALIEMIANTS"
"TORASEMIDE"	"HYPOKALIEMIANTS"
"TORASEMIDE"	"HYPONATREMIANTS"
"TORASEMIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TOREMIFENE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"TRAMADOL"	"ANALGESIQUES MORPHINIQUES AGONISTES"
"TRAMADOL"	"ANALGESIQUES MORPHINIQUES DE PALIER II"
"TRAMADOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TRAMADOL"	"MEDICAMENTS SEDATIFS"
"TRAMADOL"	"MORPHINIQUES"
"TRANDOLAPRIL"	"ANTIHYPERTENSEURS"
"TRANDOLAPRIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TRANDOLAPRIL"	"HYPERKALIEMIANTS"
"TRANDOLAPRIL"	"INHIBITEURS DE L'ENZYME DE CONVERSION"
"TRANDOLAPRIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIAMCINOLONE"	"GLUCOCORTICOIDES (SAUF HYDROCORTISONE EN TRAITEMENT SUBSTITUTIF)"
"TRIAMCINOLONE"	"HYPOKALIEMIANTS"
"TRIAMTERENE"	"ANTIHYPERTENSEURS"
"TRIAMTERENE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"TRIAMTERENE"	"DIURETIQUES"
"TRIAMTERENE"	"DIURETIQUES EPARGNEURS DE POTASSIUM (SEULS OU ASSOCIES)"
"TRIAMTERENE"	"HYPERKALIEMIANTS"
"TRIAMTERENE"	"HYPONATREMIANTS"
"TRIAMTERENE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIAZOLAM"	"BENZODIAZEPINES ET APPARENTES"
"TRIAZOLAM"	"HYPNOTIQUES"
"TRIAZOLAM"	"MEDICAMENTS SEDATIFS"
"TRIAZOLAM"	"SUBSTRATS A RISQUE DU CYP3A4"
"TRIFLUOPERAZINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIFLUOPERAZINE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TRIFLUOPERAZINE"	"MEDICAMENTS ATROPINIQUES"
"TRIFLUOPERAZINE"	"MEDICAMENTS SEDATIFS"
"TRIFLUOPERAZINE"	"NEUROLEPTIQUES"
"TRIFLUOPERAZINE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"TRIFLUOPERAZINE"	"NEUROLEPTIQUES PHENOTHIAZINIQUES"
"TRIFLUPERIDOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIFLUPERIDOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TRIFLUPERIDOL"	"MEDICAMENTS SEDATIFS"
"TRIFLUPERIDOL"	"NEUROLEPTIQUES"
"TRIFLUPERIDOL"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"TRIHEXYPHENIDYLE"	"ANTIPARKINSONIENS ANTICHOLINERGIQUES"
"TRIHEXYPHENIDYLE"	"MEDICAMENTS ATROPINIQUES"
"TRIMAZOSINE"	"ANTIHYPERTENSEURS"
"TRIMAZOSINE"	"ANTIHYPERTENSEURS ALPHA-BLOQUANTS"
"TRIMAZOSINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIMETHOPRIME"	"HYPERKALIEMIANTS"
"TRIMIPRAMINE"	"ANTIDEPRESSEURS IMIPRAMINIQUES"
"TRIMIPRAMINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"TRIMIPRAMINE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TRIMIPRAMINE"	"MEDICAMENTS ATROPINIQUES"
"TRIMIPRAMINE"	"MEDICAMENTS SEDATIFS"
"TRINITRINE"	"DERIVES NITRES ET APPARENTES"
"TRIPROLIDINE"	"MEDICAMENTS ATROPINIQUES"
"TRIPROLIDINE"	"MEDICAMENTS SEDATIFS"
"TROLEANDOMYCINE"	"MACROLIDES (SAUF SPIRAMYCINE)"
"TROMETAMOL"	"ALCALINISANTS URINAIRES"
"TROPATEPINE"	"ANTIPARKINSONIENS ANTICHOLINERGIQUES"
"TROPATEPINE"	"MEDICAMENTS ATROPINIQUES"
"TROPICAMIDE"	"MEDICAMENTS ATROPINIQUES"
"TROSPIUM"	"MEDICAMENTS ATROPINIQUES"
"TUAMINOHEPTANE"	"SYMPATHOMIMETIQUES ALPHA (VOIES ORALE ET/OU NASALE)"
"TYMAZOLINE"	"SYMPATHOMIMETIQUES ALPHA (VOIES ORALE ET/OU NASALE)"
"URAPIDIL"	"ANTIHYPERTENSEURS"
"URAPIDIL"	"ANTIHYPERTENSEURS ALPHA-BLOQUANTS"
"URAPIDIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"UROKINASE"	"THROMBOLYTIQUES"
"VALACICLOVIR"	"MEDICAMENTS NEPHROTOXIQUES"
"VALDECOXIB"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"VALDECOXIB"	"HYPERKALIEMIANTS"
"VALGANCICLOVIR"	"MEDICAMENTS NEPHROTOXIQUES"
"VALPROMIDE"	"ANTICONVULSIVANTS METABOLISES"
"VALPROMIDE"	"VALPROIQUE (ACIDE) ET, PAR EXTRAPOLATION, VALPROMIDE"
"VALSARTAN"	"ANTAGONISTES DES RECEPTEURS DE L'ANGIOTENSINE II"
"VALSARTAN"	"ANTIHYPERTENSEURS"
"VALSARTAN"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"VALSARTAN"	"HYPERKALIEMIANTS"
"VALSARTAN"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"VANCOMYCINE"	"MEDICAMENTS NEPHROTOXIQUES"
"VECURONIUM"	"CURARES"
"VECURONIUM"	"CURARES NON DEPOLARISANTS"
"VENLAFAXINE"	"MEDICAMENTS MIXTES ADRENERGIQUES-SEROTONINERGIQUES"
"VERAPAMIL"	"ANTAGONISTES DES CANAUX CALCIQUES"
"VERAPAMIL"	"ANTIARYTHMIQUES"
"VERAPAMIL"	"ANTIHYPERTENSEURS"
"VERAPAMIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"VERAPAMIL"	"BRADYCARDISANTS"
"VERAPAMIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"VILOXAZINE"	"MEDICAMENTS ATROPINIQUES"
"VINBLASTINE"	"CYTOTOXIQUES"
"VINBLASTINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"VINBLASTINE"	"VINCA-ALCALOIDES CYTOTOXIQUES"
"VINCAMINE"	"AUTRES MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"VINCAMINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"VINCAMINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"VINCRISTINE"	"CYTOTOXIQUES"
"VINCRISTINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"VINCRISTINE"	"VINCA-ALCALOIDES CYTOTOXIQUES"
"VINDESINE"	"CYTOTOXIQUES"
